#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: filescan
# Plugin Description: Pool scanner for file objects
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" filescan --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Offset(P)            #Ptr   #Hnd Access Name
0x000000013d4db720     16      0 R--r-- \Device\HarddiskVolume1\Windows\inf\ndiscap.PNF
0x000000013d4dbdd0     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d4ddb90     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\CertEnroll.dll
0x000000013d4df990      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mssrch.dll
0x000000013d4e0f20      6      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.0\v8_context_snapshot.bin
0x000000013d4e1d10     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dimsjob.dll
0x000000013d4e3200     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cscsvc.dll
0x000000013d4e3380     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netlogon.dll
0x000000013d4e3a30      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ucrtbase_clr0400.dll
0x000000013d4e3c80     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\iphlpsvc.dll
0x000000013d4e51f0      2      1 ------ \Device\NamedPipe�?�௯￿h
0x000000013d4e5780     14      0 R--r-- \Device\HarddiskVolume1\Windows\Prefetch\LOBBY.EXE-05CEB907.pf
0x000000013d4e5c30     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\azroles.dll
0x000000013d4e67d0     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netfxperf.dll
0x000000013d4e6b30     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\perfh009.dat
0x000000013d4e7210     15      0 R--r-d \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework64\v4.0.30319\PerfCounter.dll
0x000000013d4e7a70      2      1 RW-r-- \Device\HarddiskVolume1\Users\Warren\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms
0x000000013d4e88c0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d4e9370     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\oleaccrc.dll
0x000000013d4e95d0     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\esentprf.dll
0x000000013d4ec3f0     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rascfg.dll
0x000000013d4ec640     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ndiscapCfg.dll
0x000000013d4ec790     16      0 R--r-- \Device\HarddiskVolume1\Windows\inf\netsstpt.PNF
0x000000013d4ec8e0     16      0 R--r-- \Device\HarddiskVolume1\Windows\inf\ndisuio.PNF
0x000000013d4ecc80      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mprapi.dll
0x000000013d4ecdd0     16      0 R--r-- \Device\HarddiskVolume1\Windows\inf\netrast.PNF
0x000000013d4ed230      1      1 RW---- \Device\HarddiskVolume1\Users\Warren\ntuser.dat.LOG1
0x000000013d4edf20     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\DiagCpl.dll
0x000000013d4ee330     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\DXP.dll
0x000000013d4ee9b0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\perfctrs.dll
0x000000013d4ef1d0     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\perfos.dll
0x000000013d4ef320      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\browcli.dll
0x000000013d4f0070      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wbem\wmiprov.dll
0x000000013d4f3430     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.0\chrome_100_percent.pak
0x000000013d4f37a0      2      1 RW-r-- \Device\HarddiskVolume1\Users\Warren\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms
0x000000013d4f4b10     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mdminst.dll
0x000000013d4f4f20     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\synceng.dll
0x000000013d4f6870      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\werconcpl.dll
0x000000013d4f9220     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\tquery.dll
0x000000013d4faf20     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msxml3.dll
0x000000013d4fc440     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\bthpan.sys
0x000000013d4fd770     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\bthci.dll
0x000000013d4fef20      1      1 R--rw- \Device\HarddiskVolume19
0x000000013d4ff960     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\pdh.dll
0x000000013d4ffab0     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FXSRESM.dll
0x000000013d5032d0      1      1 ------ \Device\NamedPipe
0x000000013d50b600      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\v8_context_snapshot.bin
0x000000013d50c070     10      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\dwmapi.dll
0x000000013d50cf20     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\davhlpr.dll
0x000000013d50df20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d50e200      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d50e5a0     15      0 R--rwd \Device\HarddiskVolume1\Windows\explorer.exe
0x000000013d50f390      2      1 ------ \Device\NamedPipe\mojo.3384.3540.3234457858825628439
0x000000013d510b40      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ActionCenter.dll
0x000000013d516c10      1      1 R--r-- \Device\HarddiskVolume1\Windows\Fonts\timesbd.ttf
0x000000013d517a80      1      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Session Storage\000040.log
0x000000013d518370      1      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\000117.ldb
0x000000013d518560     25      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d519150     16      0 R--r-- \Device\HarddiskVolume1\Windows\inf\netpacer.PNF
0x000000013d51a2c0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d51d070     15      0 R--rwd \Device\HarddiskVolume1\Users\desktop.ini
0x000000013d51dbc0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d51df20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d51e5c0     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wdc.dll
0x000000013d51e970      6      0 R--rwd \Device\HarddiskVolume1\Windows\explorer.exe
0x000000013d51f330     16      0 R--rwd \Device\HarddiskVolume1\Users\Public\desktop.ini
0x000000013d51f5e0     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msi.dll
0x000000013d51fa10     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msra.exe
0x000000013d51fc40     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\EhStorAPI.dll
0x000000013d520e30      2      2 R--r-- \Device\HarddiskVolume1\Windows\Fonts\times.ttf
0x000000013d524510      1      1 R--r-- \Device\HarddiskVolume1\Windows\Fonts\ARIALN.TTF
0x000000013d526f20     12      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\avifil32.dll
0x000000013d5275a0     17      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Session Storage\000041.ldb
0x000000013d5276f0      2      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Session Storage\000005.ldb
0x000000013d5281d0      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msutb.dll
0x000000013d5286e0     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\desktop.ini
0x000000013d528a50      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sud.dll
0x000000013d528f20     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dwm.exe
0x000000013d529320     16      0 R--rwd \Device\HarddiskVolume1\Program Files\desktop.ini
0x000000013d529e20     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\esent.dll
0x000000013d52ab70     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dxgi.dll
0x000000013d52adc0     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\cscui.dll
0x000000013d52bb00     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sdcpl.dll
0x000000013d52da10      3      3 R--r-- \Device\HarddiskVolume1\Windows\Fonts\times.ttf
0x000000013d537330      2      1 R--rwd \Device\HarddiskVolume1\Users\Warren\Downloads
0x000000013d561540      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\chrome_200_percent.pak
0x000000013d562c00      2      1 ------ \Device\NamedPipe\mojo.3384.3540.10572073733609932470
0x000000013d566e60      2      1 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Microsoft\Windows\WER\ReportArchive
0x000000013d58fa30     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\d3d11.dll
0x000000013d58fe00     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ie4uinit.exe
0x000000013d590070     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\DWrite.dll
0x000000013d590460      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msls31.dll
0x000000013d590a50      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\atl100.dll
0x000000013d591070     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\usbperf.dll
0x000000013d5912d0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\perfts.dll
0x000000013d5aedc0     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mblctr.exe
0x000000013d5af3e0      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\gameux.dll
0x000000013d5afb40     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\rstrui.exe
0x000000013d5b0790      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dwmcore.dll
0x000000013d5b0940     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\fsquirt.exe
0x000000013d5b1230     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\cscdll.dll
0x000000013d5b1dc0     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dfrgui.exe
0x000000013d5b2350      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mfc140u.dll
0x000000013d5b2b70     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\pmcsnap.dll
0x000000013d5b3070     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\recdisc.exe
0x000000013d5b31c0     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\themeui.dll
0x000000013d5b4260     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\shdocvw.dll
0x000000013d5b4990     16      0 R--rwd \Device\HarddiskVolume1\Windows\AppPatch\sysmain.sdb
0x000000013d5b4d00      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\d3d10_1.dll
0x000000013d5b5380      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\taskeng.exe
0x000000013d5b5e60     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\IDStore.dll
0x000000013d5b6670     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msconfig.exe
0x000000013d5b67c0     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\iedkcs32.dll
0x000000013d5b6f20      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\radardt.dll
0x000000013d5b7070     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wsecedit.dll
0x000000013d5b7a30      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\batmeter.dll
0x000000013d5b8350     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msftedit.dll
0x000000013d5b86f0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d5b8840     15      0 R--rwd \Device\HarddiskVolume1\Windows\en-US\explorer.exe.mui
0x000000013d5b9a00     14      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\iedkcs32.dll
0x000000013d5b9d00     15      0 R--rwd \Device\HarddiskVolume1\Windows\Temp\vmware-vmusr.log
0x000000013d5ba300     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\iscsicpl.dll
0x000000013d5ba9e0     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mycomput.dll
0x000000013d5bad00     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\unregmp2.exe
0x000000013d5bb910     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msiltcfg.dll
0x000000013d5bcf20     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\AuthFWGP.dll
0x000000013d5bd070      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\linkinfo.dll
0x000000013d5bd4f0      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\timedate.cpl
0x000000013d5be070      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dwmredir.dll
0x000000013d5bf070      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\rundll32.exe
0x000000013d5bf240     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\NetProjW.dll
0x000000013d5bf7e0     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msinfo32.exe
0x000000013d5bff20      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\userinit.exe
0x000000013d5c1a40      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\actxprxy.dll
0x000000013d5c1d50     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\filemgmt.dll
0x000000013d5c3070      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\stobject.dll
0x000000013d5c3540     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\Links\desktop.ini
0x000000013d5c3d00      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\TSChannel.dll
0x000000013d5c4490     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\migwiz\wet.dll
0x000000013d5c48d0     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\Music\desktop.ini
0x000000013d5c5070     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sti_ci.dll
0x000000013d5c56c0     16      0 R--rwd \Device\HarddiskVolume1\Program Files (x86)\desktop.ini
0x000000013d5c5f20     16      0 R--rwd \Device\HarddiskVolume1\Users\Public\Music\desktop.ini
0x000000013d5c6290      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\SyncCenter.dll
0x000000013d5c6ae0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d5c6e50      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\thumbcache.dll
0x000000013d5c7530     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\Videos\desktop.ini
0x000000013d5c7680     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\d3d10_1core.dll
0x000000013d5c7ac0      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\PlaySndSrv.dll
0x000000013d5c83a0     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\EhStorShell.dll
0x000000013d5c85f0     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\d3d10level9.dll
0x000000013d5c8a60      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\UIAnimation.dll
0x000000013d5c9350     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\Desktop\desktop.ini
0x000000013d5ca440     16      0 R--rwd \Device\HarddiskVolume1\Users\Public\Pictures\desktop.ini
0x000000013d5cacc0     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\Contacts\desktop.ini
0x000000013d5cbc40     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\Documents\desktop.ini
0x000000013d5cce60     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\vm3dum64_loader.dll
0x000000013d5cdb90     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\sdcpl.dll.mui
0x000000013d5ce650     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\accessibilitycpl.dll
0x000000013d5cee50     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\wdmaud.drv.mui
0x000000013d5d1f20     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\IconCodecService.dll
0x000000013d5d2070     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\fsquirt.exe.mui
0x000000013d5d3370     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\odbcint.dll.mui
0x000000013d5d4070     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\propsys.dll.mui
0x000000013d5d41c0     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\HotStartUserAgent.dll
0x000000013d5d5760      9      0 R--rwd \Device\HarddiskVolume1\Windows\System32\MsCtfMonitor.dll
0x000000013d5d5da0     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\vm3dum64_10.dll
0x000000013d5d6290     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\Searches\desktop.ini
0x000000013d5d68d0     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\DeviceCenter.dll
0x000000013d5d7c10     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\shell32.dll.mui
0x000000013d5d9620     14      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d5da180     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\Pictures\desktop.ini
0x000000013d5da5a0     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\SoundRecorder.exe
0x000000013d5da7b0     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\wdc.dll.mui
0x000000013d5de690     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\migwiz\en-US\wet.dll.mui
0x000000013d5de7e0     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\Speech\SpeechUX\sapi.cpl
0x000000013d5df5e0     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\setupapi.dll.mui
0x000000013d5df960     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\MMDevAPI.dll.mui
0x000000013d5e0ab0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d5e0c00      9      0 R--rwd \Device\HarddiskVolume1\Program Files\Windows Sidebar\sidebar.exe
0x000000013d5e27c0      9      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\sigc-2.0.dll
0x000000013d5e42f0     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\explorerframe.dll.mui
0x000000013d5e49f0     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\DeviceCenter.dll.mui
0x000000013d5e4c40     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\en-US\SoundRecorder.exe.mui
0x000000013d5e66d0      6      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\glibmm-2.4.dll
0x000000013d5e8f20     13      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\Office15\msoia.exe
0x000000013d5e9830      6      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\Office15\GROOVEEX.DLL
0x000000013d5e9bb0     30      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d5ea070      7      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\VMToolsHook64.dll
0x000000013d5ea5c0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d5ea710      8      0 R--rwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.0\slack.exe
0x000000013d5eb310      6      0 R--rwd \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\chrome.exe
0x000000013d5ebb60     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
0x000000013d5ee070     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.8.Crwl
0x000000013d5ee9e0      3      1 R--rwd \Device\HarddiskVolume1\Windows\System32\drivers\etc
0x000000013d5eeb30      9      1 R--r-d \Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Definition Updates\{35F875EC-FE8D-4284-8D65-EB27CF6805EF}\mpasdlta.vdm
0x000000013d5eec80     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.002
0x000000013d5ef520      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000013d5f0b40     13      0 R--rwd \Device\HarddiskVolume1\Windows\Resources\Themes\Aero\Shell\NormalColor\shellstyle.dll
0x000000013d5f13e0      6      0 R--rwd \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\ink\tiptsf.dll
0x000000013d5f1750     13      0 R--rwd \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework64\v2.0.50727\mscorwks.dll
0x000000013d5f19d0      6      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll
0x000000013d5f1ca0      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\api-ms-win-downlevel-advapi32-l2-1-0.dll
0x000000013d5f1f20      8      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll
0x000000013d5f2850     14      0 R--rwd \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\ink\mip.exe
0x000000013d5f2a10     11      0 R--rwd \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework64\v2.0.50727\mscorjit.dll
0x000000013d5f4070      4      0 R--rwd \Device\HarddiskVolume1\Program Files (x86)\Ignition Casino Poker\IgnitionCasino.exe
0x000000013d5f4270     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\desktop.ini
0x000000013d5f4a80      6      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll
0x000000013d5f5c50     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\tsgqec.dll
0x000000013d5f6f20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d5f9990     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\tzres.dll
0x000000013d5f9d50      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d5fa420      2      1 RW-rw- \Device\clfsKtmLog
0x000000013d5fce50      7      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmusr\desktopEvents.dll
0x000000013d5fd250      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d5fdf20     14      0 R--rwd \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\ink\ShapeCollector.exe
0x000000013d5fe8c0     14      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\Office15\1033\GrooveIntlResource.dll
0x000000013d5ff070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d5ff9e0     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013d6005a0      2      1 R--rwd \Device\HarddiskVolume1\$Extend\$ObjId
