#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: ssdt
# Plugin Description: Display SSDT entries
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" ssdt --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
  Entry 0x128a: 0xfffff9600017d634 (NtUserCheckAccessForIntegrityLevel) owned by win32k.sys
  Entry 0x128b: 0xfffff96000172be8 (NtUserCheckDesktopByThreadId) owned by win32k.sys
  Entry 0x128c: 0xfffff96000172b38 (NtUserCheckWindowThreadDesktop) owned by win32k.sys
  Entry 0x128d: 0xfffff9600016cb68 (NtUserChildWindowFromPointEx) owned by win32k.sys
  Entry 0x128e: 0xfffff9600016cbd8 (NtUserClipCursor) owned by win32k.sys
  Entry 0x128f: 0xfffff96000101340 (NtUserCreateDesktopEx) owned by win32k.sys
  Entry 0x1290: 0xfffff9600017890c (NtUserCreateInputContext) owned by win32k.sys
  Entry 0x1291: 0xfffff96000100524 (NtUserCreateWindowStation) owned by win32k.sys
  Entry 0x1292: 0xfffff96000169590 (NtUserCtxDisplayIOCtl) owned by win32k.sys
  Entry 0x1293: 0xfffff96000178988 (NtUserDestroyInputContext) owned by win32k.sys
  Entry 0x1294: 0xfffff96000101bb8 (NtUserDisableThreadIme) owned by win32k.sys
  Entry 0x1295: 0xfffff96000175118 (NtUserDisplayConfigGetDeviceInfo) owned by win32k.sys
  Entry 0x1296: 0xfffff9600017537c (NtUserDisplayConfigSetDeviceInfo) owned by win32k.sys
  Entry 0x1297: 0xfffff9600017c904 (NtUserDoSoundConnect) owned by win32k.sys
  Entry 0x1298: 0xfffff9600017cae0 (NtUserDoSoundDisconnect) owned by win32k.sys
  Entry 0x1299: 0xfffff960001733c8 (NtUserDragDetect) owned by win32k.sys
  Entry 0x129a: 0xfffff96000169ed0 (NtUserDragObject) owned by win32k.sys
  Entry 0x129b: 0xfffff9600016dd34 (NtUserDrawAnimatedRects) owned by win32k.sys
  Entry 0x129c: 0xfffff9600016de3c (NtUserDrawCaption) owned by win32k.sys
  Entry 0x129d: 0xfffff96000175758 (NtUserDrawCaptionTemp) owned by win32k.sys
  Entry 0x129e: 0xfffff96000175638 (NtUserDrawMenuBarTemp) owned by win32k.sys
  Entry 0x129f: 0xfffff9600017af5c (NtUserDwmStartRedirection) owned by win32k.sys
  Entry 0x12a0: 0xfffff9600017b008 (NtUserDwmStopRedirection) owned by win32k.sys
  Entry 0x12a1: 0xfffff9600016e4bc (NtUserEndMenu) owned by win32k.sys
  Entry 0x12a2: 0xfffff9600017e7a8 (NtUserEndTouchOperation) owned by win32k.sys
  Entry 0x12a3: 0xfffff9600016b1d4 (NtUserEvent) owned by win32k.sys
  Entry 0x12a4: 0xfffff96000179b98 (NtUserFlashWindowEx) owned by win32k.sys
  Entry 0x12a5: 0xfffff9600017ccb0 (NtUserFrostCrashedWindow) owned by win32k.sys
  Entry 0x12a6: 0xfffff96000178e60 (NtUserGetAppImeLevel) owned by win32k.sys
  Entry 0x12a7: 0xfffff960001724fc (NtUserGetCaretPos) owned by win32k.sys
  Entry 0x12a8: 0xfffff9600016d584 (NtUserGetClipCursor) owned by win32k.sys
  Entry 0x12a9: 0xfffff9600016e910 (NtUserGetClipboardViewer) owned by win32k.sys
  Entry 0x12aa: 0xfffff9600016c138 (NtUserGetComboBoxInfo) owned by win32k.sys
  Entry 0x12ab: 0xfffff9600016c2c4 (NtUserGetCursorInfo) owned by win32k.sys
  Entry 0x12ac: 0xfffff96000174660 (NtUserGetDisplayConfigBufferSizes) owned by win32k.sys
  Entry 0x12ad: 0xfffff9600017f894 (NtUserGetGestureConfig) owned by win32k.sys
  Entry 0x12ae: 0xfffff9600017f468 (NtUserGetGestureExtArgs) owned by win32k.sys
  Entry 0x12af: 0xfffff9600017f374 (NtUserGetGestureInfo) owned by win32k.sys
  Entry 0x12b0: 0xfffff9600016aee0 (NtUserGetGuiResources) owned by win32k.sys
  Entry 0x12b1: 0xfffff96000178c84 (NtUserGetImeHotKey) owned by win32k.sys
  Entry 0x12b2: 0xfffff96000104c20 (NtUserGetImeInfoEx) owned by win32k.sys
  Entry 0x12b3: 0xfffff96000173f28 (NtUserGetInputLocaleInfo) owned by win32k.sys
  Entry 0x12b4: 0xfffff9600016b4e0 (NtUserGetInternalWindowPos) owned by win32k.sys
  Entry 0x12b5: 0xfffff96000173da0 (NtUserGetKeyNameText) owned by win32k.sys
  Entry 0x12b6: 0xfffff96000173e20 (NtUserGetKeyboardLayoutName) owned by win32k.sys
  Entry 0x12b7: 0xfffff96000179f50 (NtUserGetLayeredWindowAttributes) owned by win32k.sys
  Entry 0x12b8: 0xfffff9600016c244 (NtUserGetListBoxInfo) owned by win32k.sys
  Entry 0x12b9: 0xfffff9600016d6f4 (NtUserGetMenuIndex) owned by win32k.sys
  Entry 0x12ba: 0xfffff96000172280 (NtUserGetMenuItemRect) owned by win32k.sys
  Entry 0x12bb: 0xfffff96000171a20 (NtUserGetMouseMovePointsEx) owned by win32k.sys
  Entry 0x12bc: 0xfffff9600016e9f8 (NtUserGetPriorityClipboardFormat) owned by win32k.sys
  Entry 0x12bd: 0xfffff9600017abd4 (NtUserGetRawInputBuffer) owned by win32k.sys
  Entry 0x12be: 0xfffff9600017a344 (NtUserGetRawInputData) owned by win32k.sys
  Entry 0x12bf: 0xfffff9600017a504 (NtUserGetRawInputDeviceInfo) owned by win32k.sys
  Entry 0x12c0: 0xfffff9600017a84c (NtUserGetRawInputDeviceList) owned by win32k.sys
  Entry 0x12c1: 0xfffff9600017ab60 (NtUserGetRegisteredRawInputDevices) owned by win32k.sys
  Entry 0x12c2: 0xfffff9600016cf40 (NtUserGetTopLevelWindow) owned by win32k.sys
  Entry 0x12c3: 0xfffff9600017e878 (NtUserGetTouchInputInfo) owned by win32k.sys
  Entry 0x12c4: 0xfffff9600017c5b4 (NtUserGetUpdatedClipboardFormats) owned by win32k.sys
  Entry 0x12c5: 0xfffff9600016b3bc (NtUserGetWOWClass) owned by win32k.sys
  Entry 0x12c6: 0xfffff9600017ce40 (NtUserGetWindowCompositionAttribute) owned by win32k.sys
  Entry 0x12c7: 0xfffff9600017cd30 (NtUserGetWindowCompositionInfo) owned by win32k.sys
  Entry 0x12c8: 0xfffff9600016d3c8 (NtUserGetWindowDisplayAffinity) owned by win32k.sys
  Entry 0x12c9: 0xfffff9600017b700 (NtUserGetWindowMinimizeRect) owned by win32k.sys
  Entry 0x12ca: 0xfffff96000171570 (NtUserGetWindowRgnEx) owned by win32k.sys
  Entry 0x12cb: 0xfffff9600017cc64 (NtUserGhostWindowFromHungWindow) owned by win32k.sys
  Entry 0x12cc: 0xfffff960001696d0 (NtUserHardErrorControl) owned by win32k.sys
  Entry 0x12cd: 0xfffff9600016ec04 (NtUserHiliteMenuItem) owned by win32k.sys
  Entry 0x12ce: 0xfffff9600017cc18 (NtUserHungWindowFromGhostWindow) owned by win32k.sys
  Entry 0x12cf: 0xfffff9600017b0a8 (NtUserHwndQueryRedirectionInfo) owned by win32k.sys
  Entry 0x12d0: 0xfffff9600017b4b0 (NtUserHwndSetRedirectionInfo) owned by win32k.sys
  Entry 0x12d1: 0xfffff96000173814 (NtUserImpersonateDdeClientWindow) owned by win32k.sys
  Entry 0x12d2: 0xfffff9600016b5d0 (NtUserInitTask) owned by win32k.sys
  Entry 0x12d3: 0xfffff96000095680 (NtUserInitialize) owned by win32k.sys
  Entry 0x12d4: 0xfffff96000096bd8 (NtUserInitializeClientPfnArrays) owned by win32k.sys
  Entry 0x12d5: 0xfffff9600017f07c (NtUserInjectGesture) owned by win32k.sys
  Entry 0x12d6: 0xfffff96000171900 (NtUserInternalGetWindowIcon) owned by win32k.sys
  Entry 0x12d7: 0xfffff9600016cefc (NtUserIsTopLevelWindow) owned by win32k.sys
  Entry 0x12d8: 0xfffff9600017e568 (NtUserIsTouchWindow) owned by win32k.sys
  Entry 0x12d9: 0xfffff960000d4e54 (NtUserLoadKeyboardLayoutEx) owned by win32k.sys
  Entry 0x12da: 0xfffff96000171ef4 (NtUserLockWindowStation) owned by win32k.sys
  Entry 0x12db: 0xfffff96000169a60 (NtUserLockWorkStation) owned by win32k.sys
  Entry 0x12dc: 0xfffff9600017c784 (NtUserLogicalToPhysicalPoint) owned by win32k.sys
  Entry 0x12dd: 0xfffff9600016f1f0 (NtUserMNDragLeave) owned by win32k.sys
  Entry 0x12de: 0xfffff9600016f004 (NtUserMNDragOver) owned by win32k.sys
  Entry 0x12df: 0xfffff9600017d890 (NtUserMagControl) owned by win32k.sys
  Entry 0x12e0: 0xfffff9600017e030 (NtUserMagGetContextInformation) owned by win32k.sys
  Entry 0x12e1: 0xfffff9600017d934 (NtUserMagSetContextInformation) owned by win32k.sys
  Entry 0x12e2: 0xfffff9600017f58c (NtUserManageGestureHandlerWindow) owned by win32k.sys
  Entry 0x12e3: 0xfffff960001723bc (NtUserMenuItemFromPoint) owned by win32k.sys
  Entry 0x12e4: 0xfffff9600016ef28 (NtUserMinMaximize) owned by win32k.sys
  Entry 0x12e5: 0xfffff9600017e4a8 (NtUserModifyWindowTouchCapability) owned by win32k.sys
  Entry 0x12e6: 0xfffff960001790e4 (NtUserNotifyIMEStatus) owned by win32k.sys
  Entry 0x12e7: 0xfffff96000169b60 (NtUserOpenInputDesktop) owned by win32k.sys
  Entry 0x12e8: 0xfffff96000172a98 (NtUserOpenThreadDesktop) owned by win32k.sys
  Entry 0x12e9: 0xfffff9600016e028 (NtUserPaintMonitor) owned by win32k.sys
  Entry 0x12ea: 0xfffff9600017c844 (NtUserPhysicalToLogicalPoint) owned by win32k.sys
  Entry 0x12eb: 0xfffff9600017a1b8 (NtUserPrintWindow) owned by win32k.sys
  Entry 0x12ec: 0xfffff9600017474c (NtUserQueryDisplayConfig) owned by win32k.sys
  Entry 0x12ed: 0xfffff96000172690 (NtUserQueryInformationThread) owned by win32k.sys
  Entry 0x12ee: 0xfffff96000178a9c (NtUserQueryInputContext) owned by win32k.sys
  Entry 0x12ef: 0xfffff960001734e8 (NtUserQuerySendMessage) owned by win32k.sys
  Entry 0x12f0: 0xfffff9600016c590 (NtUserRealChildWindowFromPoint) owned by win32k.sys
  Entry 0x12f1: 0xfffff96000171e8c (NtUserRealWaitMessageEx) owned by win32k.sys
  Entry 0x12f2: 0xfffff9600017cb8c (NtUserRegisterErrorReportingDialog) owned by win32k.sys
  Entry 0x12f3: 0xfffff9600016f3c8 (NtUserRegisterHotKey) owned by win32k.sys
  Entry 0x12f4: 0xfffff9600017a9dc (NtUserRegisterRawInputDevices) owned by win32k.sys
  Entry 0x12f5: 0xfffff9600017d814 (NtUserRegisterServicesProcess) owned by win32k.sys
  Entry 0x12f6: 0xfffff9600017ae7c (NtUserRegisterSessionPort) owned by win32k.sys
  Entry 0x12f7: 0xfffff9600016b780 (NtUserRegisterTasklist) owned by win32k.sys
  Entry 0x12f8: 0xfffff9600016be64 (NtUserRegisterUserApiHook) owned by win32k.sys
  Entry 0x12f9: 0xfffff960001692fc (NtUserRemoteConnect) owned by win32k.sys
  Entry 0x12fa: 0xfffff96000169420 (NtUserRemoteRedrawRectangle) owned by win32k.sys
  Entry 0x12fb: 0xfffff960001694b8 (NtUserRemoteRedrawScreen) owned by win32k.sys
  Entry 0x12fc: 0xfffff9600016952c (NtUserRemoteStopScreenUpdates) owned by win32k.sys
  Entry 0x12fd: 0xfffff9600017c51c (NtUserRemoveClipboardFormatListener) owned by win32k.sys
  Entry 0x12fe: 0xfffff96000169cf4 (NtUserResolveDesktopForWOW) owned by win32k.sys
  Entry 0x12ff: 0xfffff9600017e5f0 (NtUserSendTouchInput) owned by win32k.sys
  Entry 0x1300: 0xfffff96000178dac (NtUserSetAppImeLevel) owned by win32k.sys
  Entry 0x1301: 0xfffff9600017e9a0 (NtUserSetChildWindowNoActivate) owned by win32k.sys
  Entry 0x1302: 0xfffff9600016f824 (NtUserSetClassWord) owned by win32k.sys
  Entry 0x1303: 0xfffff96000172200 (NtUserSetCursorContents) owned by win32k.sys
  Entry 0x1304: 0xfffff96000174b40 (NtUserSetDisplayConfig) owned by win32k.sys
  Entry 0x1305: 0xfffff9600017f6a0 (NtUserSetGestureConfig) owned by win32k.sys
  Entry 0x1306: 0xfffff960000e37f8 (NtUserSetImeHotKey) owned by win32k.sys
  Entry 0x1307: 0xfffff9600010147c (NtUserSetImeInfoEx) owned by win32k.sys
  Entry 0x1308: 0xfffff96000178f1c (NtUserSetImeOwnerWindow) owned by win32k.sys
  Entry 0x1309: 0xfffff9600016c8bc (NtUserSetInternalWindowPos) owned by win32k.sys
  Entry 0x130a: 0xfffff9600017a0e8 (NtUserSetLayeredWindowAttributes) owned by win32k.sys
  Entry 0x130b: 0xfffff9600016faa8 (NtUserSetMenu) owned by win32k.sys
  Entry 0x130c: 0xfffff9600016dc84 (NtUserSetMenuContextHelpId) owned by win32k.sys
  Entry 0x130d: 0xfffff9600016dce4 (NtUserSetMenuFlagRtoL) owned by win32k.sys
  Entry 0x130e: 0xfffff96000171438 (NtUserSetMirrorRendering) owned by win32k.sys
  Entry 0x130f: 0xfffff960001697b8 (NtUserSetObjectInformation) owned by win32k.sys
  Entry 0x1310: 0xfffff9600017c744 (NtUserSetProcessDPIAware) owned by win32k.sys
  Entry 0x1311: 0xfffff9600016ad80 (NtUserSetShellWindowEx) owned by win32k.sys
  Entry 0x1312: 0xfffff9600016fd40 (NtUserSetSysColors) owned by win32k.sys
  Entry 0x1313: 0xfffff96000172050 (NtUserSetSystemCursor) owned by win32k.sys
  Entry 0x1314: 0xfffff96000173458 (NtUserSetSystemTimer) owned by win32k.sys
  Entry 0x1315: 0xfffff96000179020 (NtUserSetThreadLayoutHandles) owned by win32k.sys
  Entry 0x1316: 0xfffff9600017d214 (NtUserSetWindowCompositionAttribute) owned by win32k.sys
  Entry 0x1317: 0xfffff9600016d468 (NtUserSetWindowDisplayAffinity) owned by win32k.sys
  Entry 0x1318: 0xfffff96000171668 (NtUserSetWindowRgnEx) owned by win32k.sys
  Entry 0x1319: 0xfffff960000e2a60 (NtUserSetWindowStationUser) owned by win32k.sys
  Entry 0x131a: 0xfffff9600017ba78 (NtUserSfmDestroyLogicalSurfaceBinding) owned by win32k.sys
  Entry 0x131b: 0xfffff9600017bb40 (NtUserSfmDxBindSwapChain) owned by win32k.sys
  Entry 0x131c: 0xfffff9600017c2f0 (NtUserSfmDxGetSwapChainStats) owned by win32k.sys
  Entry 0x131d: 0xfffff9600017bd98 (NtUserSfmDxOpenSwapChain) owned by win32k.sys
  Entry 0x131e: 0xfffff9600017c090 (NtUserSfmDxQuerySwapChainBindingStatus) owned by win32k.sys
  Entry 0x131f: 0xfffff9600017bf54 (NtUserSfmDxReleaseSwapChain) owned by win32k.sys
  Entry 0x1320: 0xfffff9600017c144 (NtUserSfmDxReportPendingBindingsToDwm) owned by win32k.sys
  Entry 0x1321: 0xfffff9600017c02c (NtUserSfmDxSetSwapChainBindingStatus) owned by win32k.sys
  Entry 0x1322: 0xfffff9600017c250 (NtUserSfmDxSetSwapChainStats) owned by win32k.sys
  Entry 0x1323: 0xfffff9600017b8cc (NtUserSfmGetLogicalSurfaceBinding) owned by win32k.sys
  Entry 0x1324: 0xfffff960001714fc (NtUserShowSystemCursor) owned by win32k.sys
  Entry 0x1325: 0xfffff9600017285c (NtUserSoundSentry) owned by win32k.sys
  Entry 0x1326: 0xfffff960000c96a0 (NtUserSwitchDesktop) owned by win32k.sys
  Entry 0x1327: 0xfffff96000172898 (NtUserTestForInteractiveUser) owned by win32k.sys
  Entry 0x1328: 0xfffff960001703dc (NtUserTrackPopupMenuEx) owned by win32k.sys
  Entry 0x1329: 0xfffff96000173234 (NtUserUnloadKeyboardLayout) owned by win32k.sys
  Entry 0x132a: 0xfffff96000171fb0 (NtUserUnlockWindowStation) owned by win32k.sys
  Entry 0x132b: 0xfffff96000170898 (NtUserUnregisterHotKey) owned by win32k.sys
  Entry 0x132c: 0xfffff9600017aefc (NtUserUnregisterSessionPort) owned by win32k.sys
  Entry 0x132d: 0xfffff9600016bed4 (NtUserUnregisterUserApiHook) owned by win32k.sys
  Entry 0x132e: 0xfffff96000104b58 (NtUserUpdateInputContext) owned by win32k.sys
  Entry 0x132f: 0xfffff9600016b124 (NtUserUpdateInstance) owned by win32k.sys
  Entry 0x1330: 0xfffff96000179c90 (NtUserUpdateLayeredWindow) owned by win32k.sys
  Entry 0x1331: 0xfffff960000d3b38 (NtUserUpdatePerUserSystemParameters) owned by win32k.sys
  Entry 0x1332: 0xfffff96000179a30 (NtUserUpdateWindowTransform) owned by win32k.sys
  Entry 0x1333: 0xfffff96000172cb0 (NtUserUserHandleGrantAccess) owned by win32k.sys
  Entry 0x1334: 0xfffff96000116150 (NtUserValidateHandleSecure) owned by win32k.sys
  Entry 0x1335: 0xfffff96000170a48 (NtUserWaitForInputIdle) owned by win32k.sys
  Entry 0x1336: 0xfffff96000169e94 (NtUserWaitForMsgAndEvent) owned by win32k.sys
  Entry 0x1337: 0xfffff96000170b9c (NtUserWindowFromPhysicalPoint) owned by win32k.sys
  Entry 0x1338: 0xfffff96000171d64 (NtUserYieldTask) owned by win32k.sys
  Entry 0x1339: 0xfffff9600016a74c (NtUserSetClassLongPtr) owned by win32k.sys
  Entry 0x133a: 0xfffff96000145130 (NtUserSetWindowLongPtr) owned by win32k.sys
